t0, t, x, y, z, qx, qy, qz, qw
175.967,4.884,0.00903719,-0.215787,1.61531,-0.262587,0.116813,0.128126,-0.949203
175.975,4.892,0.00902531,-0.215786,1.61532,-0.264084,0.116231,0.128441,-0.948817
175.983,4.9,0.00901096,-0.215781,1.61535,-0.263892,0.116489,0.128403,-0.948844
175.992,4.909,0.00900572,-0.215788,1.61534,-0.265324,0.11607,0.128749,-0.948448
176,4.917,0.00899941,-0.215796,1.61539,-0.264512,0.115944,0.128628,-0.948707
176.008,4.925,0.00899815,-0.215809,1.61536,-0.264667,0.115667,0.128692,-0.948689
176.017,4.934,0.00900374,-0.215832,1.61535,-0.263253,0.116157,0.128371,-0.949066
176.025,4.942,0.00901512,-0.215855,1.61532,-0.262717,0.116911,0.128072,-0.949162
176.033,4.95,0.00902713,-0.215874,1.61526,-0.262156,0.116012,0.128156,-0.949416
176.042,4.959,0.00905212,-0.215905,1.61526,-0.26094,0.116751,0.127894,-0.949696
176.05,4.967,0.00905458,-0.215923,1.61523,-0.260386,0.116973,0.127743,-0.949841
176.058,4.975,0.0090622,-0.215932,1.61523,-0.259807,0.116246,0.127767,-0.950086
176.067,4.984,0.00905884,-0.215933,1.61522,-0.259843,0.116861,0.127731,-0.950005
176.075,4.992,0.00905871,-0.215935,1.6152,-0.258521,0.116806,0.127517,-0.950401
176.083,5,0.00905327,-0.215951,1.61525,-0.259286,0.116466,0.127619,-0.950221
176.092,5.009,0.00905945,-0.215954,1.61521,-0.258238,0.117264,0.127323,-0.950448
176.1,5.017,0.00906259,-0.215961,1.61517,-0.257733,0.117326,0.127136,-0.950603
176.108,5.025,0.00907383,-0.215974,1.61518,-0.256026,0.118038,0.126688,-0.951035
176.117,5.034,0.00908622,-0.215985,1.61512,-0.25612,0.118559,0.126365,-0.950988
176.125,5.042,0.00911049,-0.215995,1.61512,-0.2542,0.119337,0.125755,-0.951486
176.133,5.05,0.00913756,-0.216007,1.61506,-0.253073,0.119301,0.125366,-0.951843
176.142,5.059,0.00917534,-0.216003,1.61505,-0.25196,0.119821,0.124859,-0.952139
176.15,5.067,0.00916839,-0.216014,1.61486,-0.249279,0.122323,0.123679,-0.952681
176.158,5.075,0.00918763,-0.215996,1.61484,-0.249277,0.122768,0.123172,-0.95269
176.167,5.084,0.00916832,-0.215945,1.6149,-0.249756,0.122938,0.122695,-0.952604
176.175,5.092,0.00911509,-0.215798,1.61525,-0.255611,0.120326,0.122942,-0.951352
176.183,5.1,0.00899353,-0.215485,1.61464,-0.267601,0.1256,0.12149,-0.947552
176.192,5.109,0.00874063,-0.215002,1.61586,-0.269568,0.112694,0.121078,-0.948669
176.2,5.117,0.00847255,-0.214304,1.61677,-0.279727,0.10752,0.119855,-0.946481
176.208,5.125,0.00809321,-0.213462,1.6172,-0.300954,0.113242,0.115189,-0.939859
176.217,5.134,0.00780491,-0.212233,1.61697,-0.320505,0.134492,0.107671,-0.931448
176.225,5.142,0.00705002,-0.210978,1.61691,-0.338112,0.126734,0.101487,-0.926995
176.233,5.15,0.00645694,-0.20962,1.6183,-0.325089,0.125776,0.0907088,-0.932882
176.242,5.159,0.00562799,-0.207809,1.61677,-0.319812,0.124498,0.0801612,-0.935839
176.25,5.167,0.00472297,-0.205832,1.61713,-0.270423,0.0735159,0.0713351,-0.957276
176.258,5.175,0.00353557,-0.20348,1.61629,-0.256132,0.0640692,0.0597768,-0.962662
176.267,5.184,0.00254412,-0.200689,1.61496,-0.25071,0.0583519,0.0492751,-0.965045
176.275,5.192,0.00172256,-0.197957,1.61498,-0.257381,0.0528469,0.0405278,-0.964012
176.283,5.2,0.00121673,-0.194633,1.61447,-0.25966,0.0496709,0.0342819,-0.963813
176.292,5.209,0.00104833,-0.189959,1.61305,-0.232708,0.0372626,0.030235,-0.971362
176.3,5.217,0.000909409,-0.185387,1.61144,-0.239226,0.0348103,0.0279967,-0.969936
176.308,5.225,0.00125099,-0.180819,1.61052,-0.239751,0.0270979,0.0248019,-0.970139
176.317,5.234,0.00178567,-0.176572,1.60982,-0.258208,0.0288649,0.0214831,-0.965419
176.325,5.242,0.00270903,-0.171546,1.6082,-0.243291,0.0269851,0.0161774,-0.969443
176.333,5.25,0.00348862,-0.166698,1.60642,-0.260191,0.0286126,0.0160549,-0.965
176.342,5.259,0.00462332,-0.161617,1.60474,-0.253931,0.0261587,0.0140283,-0.966767
176.35,5.267,0.00580727,-0.156855,1.60361,-0.259046,0.0278735,0.0132276,-0.965372
176.358,5.275,0.00690551,-0.15243,1.60196,-0.271243,0.0350799,0.0117877,-0.961799
176.367,5.284,0.00827477,-0.14794,1.60091,-0.277948,0.035296,0.0128105,-0.959862
176.375,5.292,0.00942762,-0.143829,1.59909,-0.285809,0.044797,0.0116519,-0.957168
176.383,5.3,0.0109446,-0.139775,1.59836,-0.28579,0.0459388,0.0129794,-0.957103
176.392,5.309,0.0120646,-0.136391,1.59713,-0.307203,0.0566696,0.0141003,-0.949851
176.4,5.317,0.0133215,-0.133097,1.59529,-0.298952,0.0633429,0.0135688,-0.952067
176.408,5.325,0.0145237,-0.130327,1.59423,-0.306369,0.0712369,0.0149141,-0.949126
176.417,5.334,0.0156553,-0.127944,1.59329,-0.30871,0.0781799,0.0166931,-0.947791
176.425,5.342,0.0167434,-0.126166,1.59324,-0.319321,0.0841792,0.0196841,-0.943695
176.433,5.35,0.0175546,-0.124915,1.59072,-0.329916,0.0967248,0.0201561,-0.938826
176.442,5.359,0.0186908,-0.124208,1.59222,-0.319,0.100538,0.022191,-0.942146
176.45,5.367,0.0192726,-0.124047,1.59141,-0.327469,0.102888,0.0264962,-0.93887
176.458,5.375,0.0196631,-0.124633,1.58935,-0.329209,0.110053,0.0273837,-0.937422
176.467,5.384,0.0200187,-0.125637,1.58855,-0.336935,0.114184,0.0311261,-0.93406
176.475,5.392,0.020391,-0.12726,1.59,-0.332458,0.115639,0.0357674,-0.935318
176.483,5.4,0.0203389,-0.129571,1.58921,-0.342311,0.116516,0.0399998,-0.931476
176.492,5.409,0.0202849,-0.131936,1.58785,-0.340461,0.128383,0.0436898,-0.930428
176.5,5.417,0.020094,-0.134987,1.58805,-0.338887,0.136792,0.0483603,-0.929573
176.508,5.425,0.0196082,-0.138748,1.58939,-0.356715,0.132947,0.0559537,-0.923011
176.517,5.434,0.0191856,-0.142792,1.5915,-0.343066,0.136282,0.0619297,-0.927307
176.525,5.442,0.0183337,-0.146993,1.58959,-0.339571,0.147433,0.066305,-0.926584
176.533,5.45,0.0176785,-0.152321,1.59332,-0.37887,0.132854,0.0768826,-0.912632
176.542,5.459,0.0161297,-0.156906,1.59183,-0.353352,0.148624,0.0807856,-0.920069
176.55,5.467,0.0149382,-0.162085,1.592,-0.331692,0.160099,0.0847239,-0.925835
176.558,5.475,0.0132711,-0.167574,1.59116,-0.335748,0.157611,0.0919075,-0.924113
176.567,5.484,0.0116597,-0.173472,1.59367,-0.333499,0.15985,0.0967109,-0.924053
176.575,5.492,0.00967937,-0.179285,1.59369,-0.328374,0.159268,0.102065,-0.925412
176.583,5.5,0.00791219,-0.185319,1.5977,-0.30447,0.166354,0.105021,-0.931984
176.592,5.509,0.00530733,-0.191213,1.59774,-0.321869,0.159811,0.110543,-0.926629
176.6,5.517,0.00260236,-0.197005,1.59902,-0.325047,0.155362,0.11467,-0.925774
176.608,5.525,-0.000440121,-0.203067,1.60141,-0.346181,0.140428,0.119049,-0.919927
176.617,5.534,-0.00359749,-0.208789,1.60359,-0.335541,0.129654,0.120145,-0.925293
176.625,5.542,-0.00359749,-0.208789,1.60359,-0.335541,0.129654,0.120145,-0.925293
176.633,5.55,-0.00597992,-0.213803,1.60769,-0.357243,0.136806,0.138225,-0.91354
176.642,5.559,-0.00501966,-0.21521,1.60595,-0.296511,0.149047,0.135891,-0.933488
176.65,5.567,-0.00409373,-0.215404,1.6043,-0.276382,0.12453,0.130876,-0.943916
176.658,5.575,-0.00419188,-0.215877,1.60432,-0.263043,0.120362,0.132463,-0.948037
176.667,5.584,-0.00469755,-0.216398,1.60418,-0.270301,0.113951,0.131722,-0.946891
176.675,5.592,-0.00499752,-0.217107,1.60374,-0.251915,0.109928,0.130528,-0.952584
176.683,5.6,-0.00511288,-0.217783,1.60334,-0.267444,0.110866,0.131799,-0.948057
176.692,5.609,-0.00521759,-0.218101,1.60331,-0.252283,0.107835,0.130374,-0.952747
176.7,5.617,-0.00524617,-0.218285,1.6033,-0.248163,0.108058,0.130515,-0.953784
176.708,5.625,-0.00524987,-0.218354,1.6032,-0.246393,0.108067,0.13059,-0.954232
176.717,5.634,-0.0052842,-0.21842,1.60333,-0.245921,0.106271,0.131217,-0.954469
176.725,5.642,-0.00532748,-0.218353,1.60343,-0.248851,0.105326,0.131996,-0.953707
176.733,5.65,-0.00535172,-0.218351,1.60356,-0.248561,0.104529,0.13217,-0.953846
176.742,5.659,-0.00536413,-0.218303,1.60363,-0.250132,0.10504,0.132261,-0.953367
176.75,5.667,-0.0053545,-0.218353,1.60364,-0.249781,0.105325,0.132248,-0.953429
176.758,5.675,-0.00534212,-0.218366,1.60357,-0.24893,0.105961,0.131843,-0.953637
176.767,5.684,-0.00531976,-0.218441,1.60346,-0.247707,0.106462,0.131639,-0.953928
176.775,5.692,-0.00530426,-0.218472,1.60333,-0.246374,0.106723,0.131356,-0.954283
176.783,5.7,-0.0052847,-0.218527,1.60319,-0.245108,0.10687,0.131077,-0.954631
176.792,5.709,-0.00525275,-0.218547,1.60312,-0.244506,0.107902,0.13087,-0.954697
176.8,5.717,-0.00523543,-0.218583,1.60297,-0.243326,0.107901,0.130863,-0.955
176.808,5.725,-0.00523842,-0.21858,1.60303,-0.24414,0.107167,0.131193,-0.954829
176.817,5.734,-0.00523871,-0.218582,1.60299,-0.243927,0.107091,0.131264,-0.954883
176.825,5.742,-0.00525572,-0.218557,1.60305,-0.24444,0.106847,0.13119,-0.954789
176.833,5.75,-0.00526538,-0.218548,1.60308,-0.244646,0.106335,0.131274,-0.954782
176.842,5.759,-0.00526511,-0.218544,1.60312,-0.246034,0.10637,0.131445,-0.954398
176.85,5.767,-0.00527192,-0.218543,1.60309,-0.245816,0.107072,0.131068,-0.954427
176.858,5.775,-0.00525873,-0.218537,1.60311,-0.246024,0.107178,0.130979,-0.954374
176.867,5.784,-0.00525605,-0.218528,1.6031,-0.245896,0.107979,0.130713,-0.954353
176.875,5.792,-0.00525327,-0.218521,1.60306,-0.245795,0.108101,0.130556,-0.954387
176.883,5.8,-0.00524889,-0.218513,1.60306,-0.245464,0.108651,0.130332,-0.95444
176.892,5.809,-0.00525068,-0.218524,1.60304,-0.2461,0.107879,0.130535,-0.954336
176.9,5.817,-0.00525305,-0.218532,1.60303,-0.245884,0.107901,0.130453,-0.954401
176.908,5.825,-0.00525063,-0.218549,1.60302,-0.245998,0.107631,0.130541,-0.95439
176.917,5.834,-0.00525476,-0.218569,1.60305,-0.246022,0.10731,0.130569,-0.954416
176.925,5.842,-0.00526157,-0.218565,1.60302,-0.245957,0.10772,0.130424,-0.954406
176.933,5.85,-0.00526718,-0.218558,1.60303,-0.24645,0.107814,0.130448,-0.954265
176.942,5.859,-0.0052722,-0.21855,1.60308,-0.246869,0.107535,0.130501,-0.954181
176.95,5.867,-0.00528116,-0.218538,1.60306,-0.247187,0.107736,0.130432,-0.954085
176.958,5.875,-0.00527747,-0.218531,1.60309,-0.247647,0.107349,0.130539,-0.953995
176.967,5.884,-0.00528072,-0.218528,1.60307,-0.247105,0.10844,0.130221,-0.954056
176.975,5.892,-0.0052769,-0.218535,1.60303,-0.247978,0.10777,0.130452,-0.953874
176.983,5.9,-0.0052772,-0.218541,1.60306,-0.247325,0.10809,0.13026,-0.954033
176.992,5.909,-0.0052718,-0.218559,1.60298,-0.246761,0.108474,0.130097,-0.954158
177,5.917,-0.00526168,-0.218574,1.60298,-0.246541,0.108809,0.129956,-0.954196
177.008,5.925,-0.00524776,-0.218583,1.60292,-0.246388,0.109071,0.129825,-0.954223
177.017,5.934,-0.00524356,-0.218599,1.60292,-0.246185,0.108897,0.129744,-0.954307
177.025,5.942,-0.00523279,-0.218585,1.60288,-0.246271,0.109335,0.129629,-0.95425
177.033,5.95,-0.0052195,-0.21858,1.60287,-0.24625,0.109548,0.129489,-0.95425
177.042,5.959,-0.00522106,-0.218577,1.60288,-0.245955,0.109901,0.12928,-0.954314
177.05,5.967,-0.00521346,-0.218567,1.60285,-0.246053,0.110536,0.129126,-0.954236
177.058,5.975,-0.0052064,-0.218562,1.60285,-0.24611,0.110443,0.129035,-0.954244
177.067,5.984,-0.00520435,-0.218553,1.60282,-0.2453,0.11089,0.128664,-0.954451
177.075,5.992,-0.00518989,-0.218546,1.60281,-0.245552,0.111464,0.128438,-0.95435
177.083,6,-0.00517909,-0.218534,1.6028,-0.245019,0.111604,0.12815,-0.954509
177.092,6.009,-0.00517424,-0.218523,1.60282,-0.244994,0.112788,0.127606,-0.954449
177.1,6.017,-0.00516461,-0.218503,1.60282,-0.245094,0.113411,0.12711,-0.954416
177.108,6.025,-0.00516018,-0.218489,1.6028,-0.243912,0.114607,0.126312,-0.954682
177.117,6.034,-0.00515727,-0.218453,1.60291,-0.243554,0.114676,0.12535,-0.954892
177.125,6.042,-0.0051798,-0.218394,1.60293,-0.245917,0.11456,0.125044,-0.95434
177.133,6.05,-0.00521742,-0.218317,1.60306,-0.247025,0.113899,0.124335,-0.954226
177.142,6.059,-0.00525996,-0.218218,1.60319,-0.249501,0.112762,0.123883,-0.953775
177.15,6.067,-0.00534382,-0.218036,1.60333,-0.252027,0.110254,0.12311,-0.953504
177.158,6.075,-0.00547135,-0.217731,1.60353,-0.258472,0.107776,0.122082,-0.952194
177.167,6.084,-0.00549751,-0.216711,1.60218,-0.27153,0.125767,0.117244,-0.946947
177.175,6.092,-0.00592996,-0.215856,1.60374,-0.278735,0.114554,0.114012,-0.946671
177.183,6.1,-0.00627733,-0.214463,1.60422,-0.290374,0.11336,0.108448,-0.943966
177.192,6.109,-0.00677119,-0.212872,1.60507,-0.301672,0.124599,0.0998739,-0.939944
177.2,6.117,-0.00720785,-0.211175,1.60617,-0.297957,0.113367,0.0911689,-0.943429
177.208,6.125,-0.00781918,-0.209153,1.60477,-0.286659,0.116032,0.0776604,-0.947804
177.217,6.134,-0.00784169,-0.206952,1.60551,-0.267757,0.101427,0.066618,-0.955814
177.225,6.142,-0.00768525,-0.204327,1.60558,-0.235531,0.0871427,0.0530761,-0.966496
177.233,6.15,-0.00743404,-0.201358,1.60602,-0.253612,0.0917737,0.0440358,-0.961935
177.242,6.159,-0.00682656,-0.197362,1.60607,-0.264671,0.0981709,0.0386626,-0.958549
177.25,6.167,-0.0061802,-0.192655,1.60617,-0.253079,0.0874659,0.035334,-0.962835
177.258,6.175,-0.00536961,-0.187795,1.60551,-0.259358,0.0947017,0.0299489,-0.96066
177.267,6.184,-0.00412691,-0.18303,1.60597,-0.262796,0.0981404,0.0244537,-0.959536
177.275,6.192,-0.00271309,-0.178071,1.60614,-0.264603,0.0933971,0.0201066,-0.959613
177.283,6.2,-0.00125859,-0.172841,1.60521,-0.280954,0.108949,0.0152967,-0.953394
177.292,6.209,0.000409887,-0.167414,1.60507,-0.280864,0.104982,0.0124389,-0.953908
177.3,6.217,0.00212665,-0.162315,1.60557,-0.293236,0.107886,0.00891502,-0.949892
177.308,6.225,0.00403762,-0.157021,1.60518,-0.289068,0.111551,0.00454774,-0.950776
177.317,6.234,0.00590327,-0.151945,1.60528,-0.277213,0.108497,0.00110465,-0.954662
177.325,6.242,0.00749613,-0.14713,1.60375,-0.305272,0.120165,-0.00165758,-0.944652
177.333,6.25,0.00934875,-0.142506,1.60461,-0.307899,0.114223,-0.00262667,-0.944534
177.342,6.259,0.0110617,-0.138023,1.60359,-0.302017,0.123687,-0.00706893,-0.945218
177.35,6.267,0.0127149,-0.133898,1.60379,-0.320651,0.119013,-0.00615069,-0.939671
177.358,6.275,0.0141948,-0.130021,1.60255,-0.320925,0.121139,-0.00742143,-0.939296
177.367,6.284,0.0157543,-0.126341,1.60355,-0.310754,0.126117,-0.00702961,-0.94206
177.375,6.292,0.0168841,-0.123207,1.60291,-0.327911,0.123811,-0.00361119,-0.936553
177.383,6.3,0.0178698,-0.120538,1.60249,-0.33113,0.125442,-0.00136271,-0.935209
177.392,6.309,0.0187696,-0.118231,1.60239,-0.330217,0.130462,0.000900228,-0.934845
177.4,6.317,0.0192926,-0.116698,1.59989,-0.342962,0.12942,0.00343684,-0.930385
177.408,6.325,0.0199658,-0.115592,1.60156,-0.33844,0.128478,0.00667802,-0.932152
177.417,6.334,0.0203509,-0.114856,1.60009,-0.341226,0.134892,0.00886592,-0.93021
177.425,6.342,0.0205074,-0.114857,1.59976,-0.346147,0.133713,0.0125262,-0.928518
177.433,6.35,0.020608,-0.115251,1.59975,-0.346214,0.137135,0.0157799,-0.927944
177.442,6.359,0.0204962,-0.116357,1.60098,-0.347747,0.133287,0.0199855,-0.927851
177.45,6.367,0.020164,-0.117864,1.59974,-0.354359,0.134484,0.0231427,-0.925099
177.458,6.375,0.0199071,-0.119725,1.60165,-0.347053,0.135685,0.0281832,-0.92755
177.467,6.384,0.0193133,-0.122099,1.60113,-0.3634,0.135096,0.0334576,-0.921179
177.475,6.392,0.0186924,-0.124669,1.60051,-0.349135,0.145209,0.0368658,-0.925019
177.483,6.4,0.0179451,-0.127876,1.60147,-0.345493,0.149772,0.042075,-0.925436
177.492,6.409,0.0169988,-0.131662,1.60358,-0.360821,0.141938,0.0505457,-0.920384
177.5,6.417,0.0161338,-0.135739,1.60652,-0.346037,0.143647,0.0570509,-0.925402
177.508,6.425,0.0146545,-0.139995,1.60407,-0.347436,0.148757,0.0621164,-0.923743
177.517,6.434,0.0135035,-0.144749,1.60764,-0.338292,0.147408,0.0699242,-0.92679
177.525,6.442,0.0124031,-0.149515,1.60873,-0.320635,0.166471,0.0729306,-0.929603
177.533,6.45,0.0102662,-0.15485,1.60764,-0.352457,0.1445,0.0853509,-0.920657
177.542,6.459,0.00932342,-0.161028,1.61409,-0.367159,0.140037,0.0911158,-0.915031
177.55,6.467,0.00719024,-0.166292,1.61297,-0.34378,0.148272,0.0957262,-0.922316
177.558,6.475,0.00553197,-0.172049,1.6161,-0.321557,0.152947,0.100012,-0.929089
177.567,6.484,0.00401101,-0.177301,1.61532,-0.304276,0.172176,0.102662,-0.931253
177.575,6.492,0.00209362,-0.183579,1.61906,-0.32967,0.157901,0.110162,-0.924256
177.583,6.5,0.00014484,-0.189455,1.6204,-0.333681,0.156416,0.114395,-0.922553
177.592,6.509,-0.00169525,-0.195378,1.62334,-0.330073,0.150844,0.11882,-0.924218
177.6,6.517,-0.00364554,-0.200905,1.62337,-0.295284,0.158896,0.117513,-0.934746
177.608,6.525,-0.00603304,-0.207229,1.62592,-0.305307,0.139346,0.119846,-0.934349
177.617,6.534,-0.00603304,-0.207229,1.62592,-0.305307,0.139346,0.119846,-0.934349
177.625,6.542,-0.00665377,-0.212983,1.62729,-0.311633,0.139637,0.136632,-0.929902
177.633,6.55,-0.00566071,-0.213293,1.62612,-0.246489,0.134628,0.1242,-0.951679
177.642,6.559,-0.00562916,-0.213104,1.62626,-0.247789,0.129933,0.126775,-0.951654
177.65,6.567,-0.00591687,-0.213195,1.62599,-0.254672,0.126778,0.127351,-0.950185
177.658,6.575,-0.00625101,-0.213816,1.62557,-0.267114,0.124192,0.129135,-0.946863
177.667,6.584,-0.00640993,-0.214071,1.62541,-0.262025,0.123234,0.129388,-0.948375
177.675,6.592,-0.00653176,-0.214129,1.62553,-0.260893,0.123256,0.129692,-0.948642
177.683,6.6,-0.00659119,-0.214131,1.62511,-0.266219,0.132663,0.129316,-0.945942
177.692,6.609,-0.00663599,-0.214131,1.62516,-0.267448,0.133142,0.129627,-0.945485
177.7,6.617,-0.00667143,-0.214135,1.62526,-0.268539,0.132795,0.130161,-0.945151
177.708,6.625,-0.00668838,-0.214099,1.6253,-0.270021,0.134307,0.130505,-0.944467
177.717,6.634,-0.00670884,-0.214038,1.62531,-0.271285,0.134465,0.130782,-0.944044
177.725,6.642,-0.00671508,-0.214026,1.62534,-0.272398,0.134649,0.130874,-0.943685
177.733,6.65,-0.00668952,-0.214061,1.62529,-0.270691,0.134531,0.130728,-0.944213
177.742,6.659,-0.00665866,-0.214169,1.62532,-0.267578,0.134976,0.130317,-0.945093
177.75,6.667,-0.00666815,-0.214266,1.62582,-0.260025,0.123512,0.131261,-0.948632
177.758,6.675,-0.0065995,-0.21432,1.62513,-0.260024,0.133381,0.129433,-0.947546
177.767,6.684,-0.00665076,-0.214414,1.62493,-0.252274,0.131198,0.128265,-0.950102
177.775,6.692,-0.00658512,-0.214476,1.62378,-0.259572,0.14059,0.12721,-0.946929
177.783,6.7,-0.00655095,-0.21455,1.62445,-0.252711,0.132361,0.12793,-0.949869
177.792,6.709,-0.00651746,-0.214587,1.6244,-0.252116,0.13218,0.128044,-0.950037
177.8,6.717,-0.00651484,-0.214564,1.62442,-0.251875,0.13177,0.128116,-0.950149
177.808,6.725,-0.0065122,-0.214563,1.6244,-0.252054,0.132236,0.128126,-0.950035
177.817,6.734,-0.00652048,-0.214534,1.62447,-0.253007,0.13204,0.12826,-0.949791
177.825,6.742,-0.00652526,-0.214538,1.62448,-0.253755,0.132052,0.128307,-0.949583
177.833,6.75,-0.00652583,-0.214523,1.62451,-0.254352,0.1328,0.128213,-0.949332
177.842,6.759,-0.00653411,-0.21451,1.62452,-0.254465,0.132405,0.128175,-0.949362
177.85,6.767,-0.00653048,-0.214479,1.6246,-0.256557,0.132323,0.128397,-0.94878
177.858,6.775,-0.0065364,-0.214449,1.6246,-0.2576,0.132266,0.128458,-0.948497
177.867,6.784,-0.00657726,-0.214455,1.62539,-0.249156,0.123935,0.12897,-0.951803
177.875,6.792,-0.00657027,-0.214452,1.62538,-0.249066,0.124235,0.12887,-0.951801
177.883,6.8,-0.00656999,-0.214464,1.62535,-0.249652,0.123931,0.129002,-0.951669
177.892,6.809,-0.00652932,-0.214455,1.62455,-0.259144,0.131263,0.128685,-0.948185
177.9,6.817,-0.00653296,-0.214472,1.62456,-0.260474,0.131102,0.128961,-0.947805
177.908,6.825,-0.00653536,-0.214482,1.62456,-0.259977,0.131422,0.128916,-0.947903
177.917,6.834,-0.00653549,-0.214471,1.6246,-0.26181,0.131293,0.129368,-0.947355
177.925,6.842,-0.00654371,-0.214468,1.62459,-0.262612,0.131124,0.129413,-0.94715
177.933,6.85,-0.00654786,-0.214458,1.62457,-0.263414,0.130359,0.129732,-0.94699
177.942,6.859,-0.0065536,-0.214451,1.62461,-0.264618,0.130478,0.129817,-0.946626
177.95,6.867,-0.00655705,-0.214436,1.62465,-0.264977,0.129526,0.130048,-0.946624
177.958,6.875,-0.00655989,-0.214434,1.62468,-0.266081,0.129854,0.130119,-0.94626
177.967,6.884,-0.00655454,-0.214439,1.6247,-0.266456,0.12962,0.130151,-0.946182
177.975,6.892,-0.00655749,-0.214444,1.62465,-0.265286,0.12955,0.12983,-0.946564
177.983,6.9,-0.00653985,-0.214478,1.6246,-0.263768,0.131088,0.129294,-0.94685
177.992,6.909,-0.00653441,-0.214503,1.62453,-0.262707,0.130345,0.129202,-0.94726
178,6.917,-0.00651803,-0.214526,1.62449,-0.261318,0.130277,0.128928,-0.947691
178.008,6.925,-0.00650365,-0.214537,1.62446,-0.260584,0.129723,0.128828,-0.947983
178.017,6.934,-0.00649922,-0.214556,1.62447,-0.26008,0.129899,0.128624,-0.948125
178.025,6.942,-0.00649445,-0.214564,1.62446,-0.260717,0.130538,0.128545,-0.947873
178.033,6.95,-0.00649176,-0.214573,1.62443,-0.259404,0.130294,0.128315,-0.948298
178.042,6.959,-0.00649546,-0.214579,1.62445,-0.258846,0.130416,0.128051,-0.948469
178.05,6.967,-0.00649848,-0.214578,1.6244,-0.258651,0.130208,0.127952,-0.948564
178.058,6.975,-0.00649922,-0.214585,1.62439,-0.257137,0.130273,0.127553,-0.94902
178.067,6.984,-0.0064903,-0.214597,1.62438,-0.256575,0.130646,0.127298,-0.949156
178.075,6.992,-0.00647489,-0.214619,1.62434,-0.254865,0.130909,0.126826,-0.949643
178.083,7,-0.00646124,-0.214623,1.62424,-0.254526,0.131222,0.126459,-0.94974
178.092,7.009,-0.00643108,-0.214649,1.62427,-0.253656,0.131521,0.126065,-0.949983
178.1,7.017,-0.00640038,-0.214666,1.62419,-0.251918,0.132017,0.125493,-0.950453
178.108,7.025,-0.00638293,-0.214678,1.62412,-0.251112,0.131844,0.125115,-0.95074
178.117,7.034,-0.00636686,-0.214695,1.6241,-0.250208,0.13205,0.124586,-0.951019
178.125,7.042,-0.00646476,-0.214926,1.62488,-0.269171,0.125897,0.126529,-0.946408
178.133,7.05,-0.00644653,-0.214865,1.62404,-0.274734,0.130931,0.125623,-0.944244
178.142,7.059,-0.00643375,-0.214875,1.62473,-0.269802,0.125914,0.125581,-0.946352
178.15,7.067,-0.00645109,-0.21477,1.62404,-0.275707,0.131043,0.124416,-0.944105
178.158,7.075,-0.00638458,-0.21442,1.62336,-0.258779,0.135318,0.121661,-0.948642
178.167,7.084,-0.00647977,-0.214148,1.62348,-0.264708,0.134474,0.12048,-0.947276
178.175,7.092,-0.00663748,-0.213738,1.62473,-0.264104,0.128924,0.118702,-0.948439
178.183,7.1,-0.00690656,-0.213056,1.62555,-0.291824,0.128155,0.117463,-0.940541
178.192,7.109,-0.00720901,-0.212036,1.62602,-0.296824,0.126701,0.11272,-0.939754
178.2,7.117,-0.00743461,-0.210687,1.62593,-0.307623,0.140671,0.10773,-0.934866
178.208,7.125,-0.00760587,-0.20947,1.62691,-0.321245,0.130055,0.105032,-0.932124
178.217,7.134,-0.00774621,-0.207838,1.62725,-0.330299,0.132161,0.0995899,-0.929257
178.225,7.142,-0.00758088,-0.20607,1.62738,-0.311152,0.124876,0.0922245,-0.937595
178.233,7.15,-0.00696313,-0.204142,1.62684,-0.279766,0.123976,0.0808519,-0.948591
178.242,7.159,-0.00590704,-0.201841,1.62725,-0.28931,0.128329,0.0749162,-0.945631
178.25,7.167,-0.00464481,-0.198524,1.6271,-0.29238,0.123244,0.0716026,-0.94562
178.258,7.175,-0.00308205,-0.194324,1.62688,-0.281571,0.132169,0.0665234,-0.948063
178.267,7.184,-0.00138559,-0.190168,1.62649,-0.292947,0.131845,0.0629102,-0.944903
178.275,7.192,0.000533061,-0.185964,1.62436,-0.287736,0.138717,0.0554169,-0.945989
178.283,7.2,0.00283862,-0.181686,1.62578,-0.280634,0.138231,0.0504669,-0.948467
178.292,7.209,0.00490106,-0.177123,1.62379,-0.291676,0.141639,0.0456533,-0.94487
178.3,7.217,0.00706302,-0.17248,1.62366,-0.295336,0.139938,0.0427979,-0.94412
178.308,7.225,0.00907409,-0.167853,1.6211,-0.308173,0.141965,0.0392558,-0.939859
178.317,7.234,0.0112723,-0.16334,1.62168,-0.312768,0.142659,0.0371229,-0.938321
178.325,7.242,0.0130677,-0.158854,1.61857,-0.326712,0.145657,0.0338109,-0.93322
178.333,7.25,0.0150359,-0.154657,1.61969,-0.319919,0.141877,0.0325668,-0.936196
178.342,7.259,0.0166136,-0.15063,1.61705,-0.316128,0.143329,0.0295617,-0.937361
178.35,7.267,0.0180767,-0.14697,1.61574,-0.337943,0.137462,0.0301622,-0.930585
178.358,7.275,0.0196846,-0.143272,1.61643,-0.325795,0.140244,0.0301422,-0.934495
178.367,7.284,0.0208312,-0.14017,1.61561,-0.332008,0.135699,0.0312077,-0.932943
178.375,7.292,0.0218867,-0.137266,1.61406,-0.335268,0.134969,0.0324519,-0.93184
178.383,7.3,0.0228178,-0.134744,1.61346,-0.333438,0.135864,0.0342164,-0.932303
