t0, t, x, y, z, qx, qy, qz, qw
1133.71,5.01,-0.150932,0.256958,1.4469,0.260301,0.336803,0.828768,-0.36325
1133.72,5.02,-0.150538,0.255524,1.44679,0.262397,0.339416,0.828725,-0.359389
1133.72,5.02,-0.150074,0.254432,1.44645,0.262858,0.341563,0.82989,-0.354293
1133.73,5.03,-0.149529,0.253863,1.44599,0.267232,0.341872,0.830942,-0.348204
1133.74,5.04,-0.149031,0.253668,1.44571,0.272093,0.338403,0.831849,-0.345653
1133.75,5.05,-0.148768,0.253689,1.44537,0.276697,0.333759,0.831675,-0.346931
1133.76,5.06,-0.148827,0.253809,1.44516,0.280678,0.330459,0.830308,-0.350151
1133.77,5.07,-0.149092,0.253976,1.44495,0.282284,0.332137,0.82781,-0.353174
1133.78,5.08,-0.149416,0.254099,1.4447,0.282997,0.33404,0.825528,-0.356137
1133.78,5.08,-0.14968,0.254255,1.44489,0.282098,0.334039,0.825022,-0.35802
1133.79,5.09,-0.149797,0.254447,1.4452,0.279965,0.332944,0.825879,-0.358736
1133.8,5.1,-0.149881,0.254859,1.44554,0.277156,0.333381,0.826837,-0.358305
1133.81,5.11,-0.150063,0.255588,1.44586,0.273088,0.333596,0.827573,-0.359528
1133.82,5.12,-0.15043,0.256721,1.44631,0.269512,0.3342,0.827523,-0.361773
1133.83,5.13,-0.150926,0.258217,1.44688,0.266137,0.333138,0.8272,-0.365965
1133.83,5.13,-0.15143,0.259691,1.44717,0.261952,0.33106,0.827052,-0.371168
1133.84,5.14,-0.151831,0.261112,1.44766,0.260327,0.330131,0.826277,-0.374847
1133.85,5.15,-0.152029,0.262278,1.44805,0.256748,0.328003,0.827008,-0.37756
1133.86,5.16,-0.152013,0.263064,1.4483,0.254282,0.326133,0.828012,-0.378648
1133.87,5.17,-0.151886,0.263574,1.44876,0.254085,0.32474,0.828736,-0.378394
1133.88,5.18,-0.151672,0.263863,1.44911,0.254306,0.32249,0.829671,-0.378121
1133.88,5.18,-0.151461,0.263961,1.44928,0.254031,0.321566,0.830419,-0.377449
1133.89,5.19,-0.151346,0.263997,1.44944,0.253675,0.320858,0.830836,-0.377374
1133.9,5.2,-0.15133,0.264039,1.44944,0.25368,0.32074,0.830777,-0.3776
1133.91,5.21,-0.151419,0.264158,1.44936,0.253913,0.320779,0.830404,-0.378231
1133.92,5.22,-0.151577,0.264323,1.4492,0.253869,0.31988,0.830074,-0.379743
1133.93,5.23,-0.151788,0.264497,1.44906,0.253936,0.320322,0.829318,-0.380975
1133.93,5.23,-0.151983,0.264603,1.44895,0.253705,0.320994,0.828597,-0.38213
1133.94,5.24,-0.152106,0.264572,1.44886,0.254301,0.321992,0.827788,-0.382648
1133.95,5.25,-0.152121,0.264387,1.44878,0.255073,0.322565,0.827358,-0.382581
1133.96,5.26,-0.151997,0.264034,1.44862,0.255546,0.322896,0.827371,-0.381957
1133.97,5.27,-0.151798,0.263627,1.44857,0.256562,0.32288,0.827607,-0.380777
1133.97,5.27,-0.151586,0.263253,1.44864,0.257491,0.323042,0.827937,-0.379292
1133.98,5.28,-0.151403,0.26296,1.44873,0.25825,0.322734,0.828309,-0.378224
1133.99,5.29,-0.151289,0.262754,1.44868,0.258593,0.322403,0.828574,-0.377692
1134,5.3,-0.151263,0.262679,1.44867,0.258769,0.322679,0.828493,-0.377514
1134.01,5.31,-0.151309,0.2627,1.44861,0.258608,0.322937,0.828274,-0.377883
1134.02,5.32,-0.151398,0.26277,1.44852,0.258525,0.323693,0.827805,-0.378321
1134.03,5.33,-0.151501,0.262818,1.44841,0.258258,0.324175,0.827475,-0.378812
1134.03,5.33,-0.151579,0.262821,1.44829,0.258226,0.324633,0.827206,-0.379029
1134.04,5.34,-0.151632,0.262739,1.4482,0.258409,0.325405,0.826953,-0.378795
1134.05,5.35,-0.151657,0.262602,1.44813,0.258711,0.325609,0.826878,-0.378576
1134.06,5.36,-0.151645,0.262399,1.44805,0.259611,0.325695,0.826682,-0.378314
1134.07,5.37,-0.151612,0.262199,1.44796,0.260239,0.325378,0.826696,-0.378125
1134.08,5.38,-0.151573,0.262051,1.44795,0.26137,0.325431,0.826538,-0.377645
1134.08,5.38,-0.151539,0.261978,1.4479,0.262029,0.324692,0.826645,-0.377591
1134.09,5.39,-0.15154,0.261994,1.44789,0.262817,0.324292,0.82652,-0.37766
1134.1,5.4,-0.151572,0.262077,1.44786,0.262926,0.323701,0.826485,-0.378168
1134.11,5.41,-0.151636,0.262181,1.44786,0.262816,0.323822,0.826273,-0.378602
1134.12,5.42,-0.151708,0.26224,1.44785,0.262304,0.324548,0.826061,-0.378799
1134.13,5.43,-0.151768,0.262227,1.44783,0.261962,0.325002,0.825926,-0.37894
1134.13,5.43,-0.151792,0.262099,1.44782,0.261532,0.325876,0.825888,-0.37857
1134.14,5.44,-0.151771,0.261822,1.44777,0.260954,0.326109,0.826187,-0.378115
1134.15,5.45,-0.151692,0.261357,1.44769,0.260812,0.327823,0.826041,-0.377048
1134.16,5.46,-0.151572,0.260727,1.44753,0.26018,0.330148,0.825977,-0.375595
1134.17,5.47,-0.151429,0.259922,1.44736,0.260532,0.331413,0.825884,-0.374438
1134.18,5.48,-0.151235,0.258873,1.44718,0.261823,0.333689,0.825271,-0.372866
1134.18,5.48,-0.150985,0.257623,1.44701,0.263034,0.336804,0.824637,-0.370608
1134.19,5.49,-0.150675,0.256151,1.44689,0.266129,0.339718,0.823752,-0.367694
1134.2,5.5,-0.150168,0.255087,1.44656,0.268585,0.341658,0.824272,-0.362915
1134.21,5.51,-0.149654,0.254527,1.44606,0.272573,0.341184,0.825554,-0.357431
1134.22,5.52,-0.149299,0.254387,1.44578,0.27782,0.336583,0.826072,-0.356557
1134.22,5.52,-0.149204,0.254424,1.44562,0.2821,0.332846,0.825137,-0.358861
1134.23,5.53,-0.149292,0.254498,1.44534,0.284069,0.332852,0.823757,-0.360471
1134.24,5.54,-0.149476,0.254488,1.44509,0.28507,0.334529,0.8224,-0.361226
1134.25,5.55,-0.149652,0.254425,1.44498,0.284924,0.336173,0.821643,-0.361537
1134.26,5.56,-0.1498,0.254375,1.44504,0.28398,0.336495,0.821659,-0.361942
1134.27,5.57,-0.149922,0.254394,1.44522,0.283021,0.336838,0.821806,-0.362041
1134.28,5.58,-0.149997,0.254421,1.44531,0.281854,0.336886,0.822116,-0.362204
1134.28,5.58,-0.150055,0.254469,1.44546,0.280974,0.337692,0.822098,-0.362178
1134.29,5.59,-0.150093,0.254532,1.44561,0.28005,0.338025,0.822196,-0.362361
1134.3,5.6,-0.150093,0.25454,1.44572,0.278779,0.338303,0.822612,-0.362137
1134.31,5.61,-0.150053,0.254524,1.44582,0.277677,0.338482,0.823111,-0.361683
1134.32,5.62,-0.149971,0.254479,1.44585,0.276472,0.338961,0.823604,-0.361035
1134.33,5.63,-0.149876,0.254453,1.44588,0.275461,0.339192,0.824106,-0.360444
1134.33,5.63,-0.149772,0.254419,1.44587,0.27495,0.339677,0.824446,-0.359598
1134.34,5.64,-0.14969,0.254374,1.44583,0.274458,0.33989,0.824828,-0.358896
1134.35,5.65,-0.14966,0.254333,1.44574,0.274313,0.340327,0.824851,-0.358541
1134.36,5.66,-0.149725,0.254338,1.44566,0.274788,0.341945,0.824121,-0.358314
1134.37,5.67,-0.149845,0.254365,1.44559,0.27529,0.341368,0.823586,-0.359707
1134.38,5.68,-0.149995,0.254384,1.44547,0.276327,0.341438,0.82271,-0.36085
1134.38,5.68,-0.150128,0.254384,1.44537,0.277665,0.341963,0.821761,-0.361486
1134.39,5.69,-0.150206,0.254358,1.44522,0.279011,0.341523,0.821177,-0.362194
1134.4,5.7,-0.150249,0.25434,1.44512,0.280156,0.340426,0.820944,-0.362868
1134.41,5.71,-0.150258,0.254322,1.44515,0.281468,0.340597,0.820432,-0.362851
1134.42,5.72,-0.15023,0.254317,1.44515,0.282052,0.339895,0.820415,-0.363095
1134.43,5.73,-0.150179,0.25431,1.44521,0.282155,0.339527,0.820639,-0.362852
1134.43,5.73,-0.150113,0.254299,1.4453,0.281679,0.339591,0.821032,-0.362273
1134.44,5.74,-0.150069,0.254289,1.44533,0.280382,0.339727,0.821641,-0.361772
1134.45,5.75,-0.150069,0.254299,1.44541,0.279235,0.340722,0.821829,-0.361295
1134.46,5.76,-0.150122,0.2543,1.44541,0.278321,0.341548,0.821777,-0.361339
1134.47,5.77,-0.150186,0.254306,1.44531,0.277245,0.342011,0.821773,-0.361736
1134.47,5.77,-0.150253,0.254313,1.44528,0.277771,0.342657,0.821239,-0.361934
1134.48,5.78,-0.150277,0.254296,1.44521,0.278636,0.343247,0.820734,-0.361855
1134.49,5.79,-0.150258,0.254254,1.44507,0.279909,0.342304,0.820534,-0.362219
1134.5,5.8,-0.150218,0.254222,1.44505,0.281083,0.341278,0.820506,-0.362343
1134.51,5.81,-0.150164,0.25419,1.44503,0.282258,0.340698,0.820362,-0.3623
1134.52,5.82,-0.150124,0.254164,1.44501,0.283107,0.341605,0.820043,-0.361504
1134.53,5.83,-0.150081,0.254153,1.44502,0.283043,0.339664,0.820563,-0.362202
1134.53,5.83,-0.150062,0.254144,1.44504,0.282818,0.339707,0.820703,-0.362022
1134.54,5.84,-0.150073,0.254145,1.44508,0.282413,0.340008,0.820764,-0.361916
1134.55,5.85,-0.150089,0.25414,1.44508,0.282126,0.34081,0.820629,-0.361692
1134.56,5.86,-0.150112,0.254144,1.44508,0.281854,0.341049,0.820568,-0.361818
1134.57,5.87,-0.150123,0.254124,1.44503,0.282083,0.341167,0.820421,-0.361861
1134.58,5.88,-0.150116,0.254106,1.44498,0.282575,0.341538,0.820198,-0.361632
1134.58,5.88,-0.150102,0.254082,1.44487,0.282554,0.340721,0.820409,-0.361941
1134.59,5.89,-0.150093,0.25406,1.44486,0.283553,0.341169,0.819992,-0.361683
1134.6,5.9,-0.150101,0.254052,1.44482,0.284172,0.342204,0.819522,-0.361285
1134.61,5.91,-0.150102,0.254052,1.44482,0.284474,0.340922,0.819622,-0.362032
1134.62,5.92,-0.150102,0.254046,1.44484,0.284615,0.340825,0.819585,-0.362096
1134.63,5.93,-0.150096,0.254035,1.44477,0.283846,0.340383,0.819996,-0.362185
1134.63,5.93,-0.150086,0.254032,1.44481,0.283763,0.340536,0.820058,-0.361967
1134.64,5.94,-0.150086,0.254032,1.44488,0.283769,0.340979,0.819986,-0.361707
1134.65,5.95,-0.150095,0.254024,1.44482,0.283427,0.341197,0.820031,-0.361668
1134.66,5.96,-0.150128,0.254015,1.44476,0.283571,0.342364,0.819648,-0.361319
1134.67,5.97,-0.150163,0.254025,1.4447,0.283714,0.341392,0.819658,-0.362102
1134.68,5.98,-0.150222,0.254033,1.44465,0.283892,0.341969,0.819299,-0.362231
1134.68,5.98,-0.150276,0.254046,1.44459,0.283852,0.3428,0.818941,-0.362286
1134.69,5.99,-0.150314,0.254056,1.44454,0.284296,0.343112,0.818546,-0.362535
1134.7,6,-0.150324,0.254065,1.44452,0.284464,0.343401,0.818357,-0.362557
1134.71,6.01,-0.150313,0.254051,1.44453,0.284731,0.343164,0.818376,-0.362529
1134.72,6.02,-0.150285,0.254035,1.44454,0.284761,0.342642,0.818614,-0.362463
1134.72,6.02,-0.150258,0.254025,1.44458,0.284464,0.342522,0.81886,-0.362253
1134.73,6.03,-0.150248,0.254019,1.4446,0.284096,0.342598,0.818999,-0.362156
1134.74,6.04,-0.150242,0.254021,1.44458,0.283859,0.342787,0.819014,-0.362129
1134.75,6.05,-0.15025,0.254014,1.44458,0.283861,0.343185,0.818904,-0.361998
1134.76,6.06,-0.15025,0.254001,1.44452,0.284293,0.343316,0.818746,-0.361893
1134.77,6.07,-0.150245,0.253991,1.44447,0.284348,0.343115,0.818753,-0.362025
1134.78,6.08,-0.150261,0.253992,1.44443,0.284712,0.343051,0.818616,-0.362109
1134.78,6.08,-0.150269,0.253992,1.44441,0.285049,0.343475,0.818356,-0.362029
1134.79,6.09,-0.150254,0.253988,1.44438,0.284935,0.343561,0.818377,-0.361992
1134.8,6.1,-0.150226,0.253988,1.44443,0.284951,0.343224,0.818565,-0.361873
1134.81,6.11,-0.150185,0.253981,1.4445,0.284584,0.342682,0.818974,-0.361749
1134.82,6.12,-0.150142,0.253969,1.44453,0.284287,0.342616,0.819238,-0.361446
1134.83,6.13,-0.150116,0.253965,1.44452,0.283883,0.342752,0.819416,-0.361233
1134.83,6.13,-0.150122,0.253981,1.44457,0.283739,0.34318,0.819369,-0.361046
1134.84,6.14,-0.150145,0.253996,1.44456,0.283483,0.343134,0.819381,-0.361265
1134.85,6.15,-0.150179,0.254008,1.44453,0.283551,0.343301,0.819238,-0.361376
1134.86,6.16,-0.150219,0.254028,1.44453,0.283494,0.344268,0.818902,-0.361261
1134.87,6.17,-0.150262,0.254052,1.44454,0.283236,0.343979,0.818922,-0.361695
1134.88,6.18,-0.150297,0.254073,1.44455,0.283226,0.344188,0.818772,-0.361842
1134.88,6.18,-0.150312,0.254093,1.44456,0.283224,0.344344,0.818697,-0.361865
1134.89,6.19,-0.150319,0.25412,1.4446,0.283296,0.344376,0.818666,-0.36185
1134.9,6.2,-0.150323,0.254151,1.44462,0.282779,0.343803,0.818966,-0.362119
1134.91,6.21,-0.150355,0.254221,1.44468,0.282527,0.343618,0.819017,-0.362376
1134.92,6.22,-0.150435,0.254337,1.44477,0.281538,0.343658,0.819101,-0.362918
1134.93,6.23,-0.150591,0.254507,1.44483,0.281064,0.343323,0.818855,-0.364155
1134.93,6.23,-0.150828,0.254735,1.44494,0.280103,0.34299,0.81847,-0.36607
1134.94,6.24,-0.151134,0.255104,1.44501,0.278054,0.342195,0.81866,-0.367946
1134.95,6.25,-0.151489,0.255658,1.44528,0.27635,0.341437,0.818439,-0.370418
1134.96,6.26,-0.151926,0.256489,1.44549,0.273659,0.339334,0.818837,-0.373456
1134.97,6.27,-0.152363,0.257515,1.44564,0.271149,0.337638,0.819059,-0.376326
1134.97,6.27,-0.152814,0.258545,1.44586,0.269233,0.336362,0.818864,-0.379256
1134.98,6.28,-0.153154,0.259505,1.44607,0.267787,0.33577,0.818637,-0.381291
1134.99,6.29,-0.153364,0.260369,1.44635,0.265522,0.334639,0.819082,-0.38291
1135,6.3,-0.153438,0.260993,1.44659,0.264818,0.333791,0.819315,-0.383638
1135.01,6.31,-0.15342,0.261389,1.44691,0.263804,0.332332,0.820046,-0.38404
1135.02,6.32,-0.1533,0.261569,1.44721,0.262693,0.331076,0.821065,-0.383711
1135.03,6.33,-0.153107,0.261605,1.44751,0.261614,0.330338,0.822286,-0.382466
1135.03,6.33,-0.152895,0.26153,1.44775,0.260508,0.329596,0.823631,-0.380965
1135.04,6.34,-0.15272,0.261413,1.44789,0.259607,0.329505,0.824701,-0.379339
1135.05,6.35,-0.152621,0.261308,1.44795,0.259065,0.330184,0.825288,-0.37784
1135.06,6.36,-0.152585,0.261233,1.44785,0.258946,0.330427,0.825465,-0.377323
1135.07,6.37,-0.152629,0.261216,1.44776,0.259454,0.330609,0.825142,-0.377522
1135.08,6.38,-0.152709,0.261234,1.44759,0.260111,0.330917,0.824566,-0.378059
1135.08,6.38,-0.152795,0.261255,1.44736,0.261384,0.330294,0.823911,-0.379151
1135.09,6.39,-0.152856,0.261285,1.44722,0.262408,0.329954,0.823361,-0.379934
1135.1,6.4,-0.152882,0.261305,1.44714,0.263162,0.329595,0.823003,-0.380497
1135.11,6.41,-0.152865,0.261282,1.4471,0.263948,0.329225,0.822813,-0.380686
1135.12,6.42,-0.152821,0.261227,1.44715,0.264399,0.329392,0.822767,-0.380328
1135.13,6.43,-0.152751,0.261145,1.44721,0.264076,0.329161,0.823121,-0.379986
1135.13,6.43,-0.152664,0.261036,1.44725,0.263997,0.329798,0.823345,-0.379001
1135.14,6.44,-0.152593,0.260958,1.44732,0.263613,0.329982,0.823764,-0.378197
1135.15,6.45,-0.152553,0.260913,1.44733,0.263142,0.330087,0.824084,-0.377735
1135.16,6.46,-0.152557,0.260926,1.44732,0.262791,0.330288,0.824146,-0.377669
1135.17,6.47,-0.152611,0.260983,1.44729,0.262332,0.330896,0.82397,-0.377841
1135.18,6.48,-0.152688,0.26107,1.44722,0.262388,0.331255,0.823552,-0.378398
1135.18,6.48,-0.15276,0.26114,1.44711,0.262708,0.331139,0.823124,-0.379208
1135.19,6.49,-0.152811,0.261165,1.44701,0.263166,0.331131,0.822731,-0.37975
1135.2,6.5,-0.152826,0.261134,1.44694,0.263373,0.330908,0.822576,-0.380135
1135.21,6.51,-0.152792,0.261028,1.44688,0.264266,0.331155,0.822284,-0.379932
1135.22,6.52,-0.15272,0.260856,1.4469,0.264691,0.331076,0.822365,-0.379531
1135.22,6.52,-0.152605,0.260565,1.4468,0.265182,0.330923,0.822523,-0.37898
1135.23,6.53,-0.152483,0.260189,1.44679,0.265665,0.331293,0.82267,-0.377997
1135.24,6.54,-0.152339,0.259695,1.44669,0.265757,0.331932,0.822912,-0.376842
1135.25,6.55,-0.152167,0.259081,1.44659,0.266536,0.333254,0.822843,-0.375274
1135.26,6.56,-0.151969,0.258275,1.4464,0.266803,0.334816,0.822873,-0.373622
1135.27,6.57,-0.151742,0.257289,1.44631,0.266999,0.336976,0.822755,-0.371797
1135.28,6.58,-0.151426,0.256028,1.44616,0.26929,0.339948,0.822023,-0.369047
1135.28,6.58,-0.150909,0.254991,1.44592,0.270299,0.341319,0.822962,-0.364928
1135.29,6.59,-0.150354,0.254407,1.44573,0.274243,0.340227,0.824712,-0.359008
1135.3,6.6,-0.149833,0.254168,1.44544,0.278467,0.337795,0.82558,-0.356044
1135.31,6.61,-0.1496,0.254144,1.44525,0.282555,0.334371,0.825274,-0.356767
1135.32,6.62,-0.149636,0.254237,1.445,0.284763,0.333733,0.824111,-0.358293
1135.33,6.63,-0.149861,0.254287,1.44481,0.285255,0.335511,0.822627,-0.359648
1135.33,6.63,-0.150107,0.254279,1.44474,0.28449,0.338223,0.82149,-0.360312
1135.34,6.64,-0.15025,0.254232,1.4448,0.282736,0.340217,0.821324,-0.360194
1135.35,6.65,-0.150286,0.254201,1.44494,0.280913,0.340886,0.821989,-0.359469
1135.36,6.66,-0.150294,0.254211,1.44517,0.279611,0.340718,0.822737,-0.358932
1135.37,6.67,-0.150335,0.254256,1.44537,0.278505,0.340346,0.823108,-0.359296
1135.38,6.68,-0.150391,0.254303,1.44554,0.277123,0.340294,0.823333,-0.359898
1135.38,6.68,-0.150422,0.254297,1.44558,0.276102,0.340832,0.823408,-0.360002
1135.39,6.69,-0.150412,0.254274,1.44558,0.275634,0.341586,0.823456,-0.359534
1135.4,6.7,-0.1504,0.254253,1.44563,0.275856,0.341092,0.82355,-0.359618
1135.41,6.71,-0.150379,0.254233,1.44562,0.276351,0.340431,0.82354,-0.359886
1135.42,6.72,-0.150365,0.254204,1.44552,0.276896,0.340249,0.823367,-0.360036
1135.43,6.73,-0.15036,0.254178,1.44547,0.277761,0.340265,0.823061,-0.360053
1135.43,6.73,-0.150372,0.254137,1.44538,0.278395,0.340346,0.822817,-0.360046
1135.44,6.74,-0.150392,0.254096,1.44525,0.279214,0.34041,0.822451,-0.360188
1135.45,6.75,-0.15045,0.254078,1.44517,0.279886,0.340675,0.821998,-0.360449
1135.46,6.76,-0.150495,0.254052,1.44502,0.280508,0.341455,0.821466,-0.36044
1135.47,6.77,-0.150539,0.254039,1.44492,0.281396,0.342147,0.820866,-0.360459
1135.47,6.77,-0.150571,0.254024,1.44491,0.282519,0.342274,0.82036,-0.360613
1135.48,6.78,-0.150583,0.254017,1.44485,0.283079,0.341311,0.820384,-0.36103
1135.49,6.79,-0.150577,0.254007,1.44488,0.283921,0.341131,0.820192,-0.360977
1135.5,6.8,-0.150551,0.253991,1.4449,0.28468,0.340356,0.820222,-0.361041
1135.51,6.81,-0.150535,0.253996,1.44495,0.284863,0.339327,0.820471,-0.361299
1135.52,6.82,-0.150543,0.253994,1.445,0.284888,0.339086,0.820498,-0.361445
1135.53,6.83,-0.150586,0.254014,1.445,0.284319,0.338942,0.820602,-0.361792
1135.53,6.83,-0.15065,0.254029,1.44498,0.284244,0.339817,0.820219,-0.3619
1135.54,6.84,-0.150708,0.254039,1.44495,0.284537,0.34043,0.819743,-0.36217
1135.55,6.85,-0.150752,0.254044,1.44493,0.284828,0.340847,0.819427,-0.362264
1135.56,6.86,-0.150756,0.254015,1.44488,0.285202,0.340611,0.819348,-0.36237
1135.57,6.87,-0.150735,0.253987,1.44482,0.286095,0.340796,0.819087,-0.362083
1135.58,6.88,-0.150705,0.253958,1.44475,0.286976,0.340745,0.818879,-0.361904
1135.58,6.88,-0.150678,0.253947,1.44473,0.287642,0.339697,0.818915,-0.362279
1135.59,6.89,-0.150647,0.253936,1.4447,0.288321,0.33937,0.818827,-0.362244
1135.6,6.9,-0.150618,0.253932,1.44471,0.288551,0.338945,0.818945,-0.362193
1135.61,6.91,-0.1506,0.253929,1.44471,0.288466,0.33818,0.819241,-0.362305
1135.62,6.92,-0.150599,0.253928,1.44473,0.288428,0.33836,0.819262,-0.362121
1135.63,6.93,-0.150619,0.253941,1.44476,0.288151,0.338589,0.819251,-0.362152
1135.63,6.93,-0.150648,0.253953,1.44477,0.288239,0.338235,0.819215,-0.362495
1135.64,6.94,-0.150664,0.253958,1.44477,0.288119,0.33865,0.819151,-0.362347
1135.65,6.95,-0.150672,0.253962,1.44476,0.288171,0.338497,0.819177,-0.362391
1135.66,6.96,-0.150706,0.253973,1.44473,0.288592,0.338754,0.818954,-0.362317
1135.67,6.97,-0.150764,0.253988,1.44471,0.288991,0.339141,0.81856,-0.36253
1135.68,6.98,-0.150833,0.254019,1.44468,0.289385,0.339653,0.818024,-0.362945
1135.68,6.98,-0.150891,0.254031,1.44463,0.289376,0.339824,0.817733,-0.363448
1135.69,6.99,-0.15092,0.254045,1.44463,0.289208,0.340368,0.817582,-0.363412
1135.7,7,-0.150913,0.254043,1.44463,0.288941,0.340429,0.817695,-0.363312
1135.71,7.01,-0.150897,0.254048,1.44466,0.288345,0.340477,0.817939,-0.363191
1135.72,7.02,-0.150876,0.254042,1.4447,0.287708,0.341038,0.818096,-0.362816
1135.72,7.02,-0.15086,0.254041,1.44475,0.287019,0.341691,0.818235,-0.362435
1135.73,7.03,-0.150847,0.254031,1.44477,0.28652,0.342382,0.818335,-0.36195
1135.74,7.04,-0.150829,0.254022,1.44479,0.286182,0.342348,0.818533,-0.361804
1135.75,7.05,-0.150816,0.254005,1.44476,0.286136,0.342604,0.818521,-0.361625
1135.76,7.06,-0.150825,0.254003,1.44473,0.286435,0.343062,0.81828,-0.361498
1135.77,7.07,-0.150836,0.254008,1.44471,0.286886,0.342958,0.818055,-0.361749
1135.78,7.08,-0.150839,0.253996,1.4447,0.287107,0.343036,0.817934,-0.361772
1135.78,7.08,-0.150814,0.253988,1.44466,0.287362,0.343396,0.817836,-0.36145
1135.79,7.09,-0.150788,0.253985,1.44472,0.287058,0.342764,0.818183,-0.361506
1135.8,7.1,-0.150765,0.253975,1.44472,0.286629,0.342883,0.818389,-0.361267
1135.81,7.11,-0.15076,0.253978,1.44476,0.286188,0.343341,0.818433,-0.361082
1135.82,7.12,-0.150765,0.253973,1.44477,0.285404,0.343697,0.818567,-0.361061
1135.83,7.13,-0.150768,0.253968,1.44478,0.285362,0.344372,0.818428,-0.360768
1135.83,7.13,-0.150752,0.253956,1.44476,0.285107,0.344147,0.818573,-0.360853
1135.84,7.14,-0.150738,0.253955,1.44476,0.285232,0.344232,0.818589,-0.360637
1135.85,7.15,-0.150738,0.253945,1.44474,0.285776,0.344456,0.818359,-0.360513
1135.86,7.16,-0.150761,0.253954,1.44473,0.285948,0.3444,0.818218,-0.360753
1135.87,7.17,-0.150761,0.253954,1.44469,0.285823,0.344385,0.818207,-0.36089
1135.88,7.18,-0.150746,0.253952,1.44469,0.285962,0.343994,0.818259,-0.361036
1135.88,7.18,-0.150712,0.253939,1.44474,0.285469,0.343794,0.818635,-0.360763
1135.89,7.19,-0.150675,0.253921,1.44476,0.285217,0.344074,0.81882,-0.360276
1135.9,7.2,-0.150652,0.253907,1.44475,0.285145,0.34428,0.818877,-0.360006
1135.91,7.21,-0.150645,0.253896,1.44473,0.285109,0.344311,0.818864,-0.360034
1135.92,7.22,-0.15064,0.25387,1.44466,0.285309,0.344361,0.818739,-0.360111
1135.93,7.23,-0.150622,0.25385,1.44458,0.28576,0.344411,0.818578,-0.360073
1135.93,7.23,-0.150592,0.253827,1.44452,0.286836,0.344595,0.81824,-0.359808
1135.94,7.24,-0.150562,0.253805,1.44448,0.287416,0.344307,0.818183,-0.359753
1135.95,7.25,-0.150523,0.253795,1.44446,0.287767,0.344059,0.818182,-0.359711
1135.96,7.26,-0.150497,0.253789,1.44447,0.287845,0.343964,0.818261,-0.359561
1135.97,7.27,-0.150473,0.253788,1.44449,0.287117,0.343289,0.818735,-0.359708
1135.97,7.27,-0.150459,0.253794,1.44454,0.286445,0.343692,0.818944,-0.359382
1135.98,7.28,-0.150446,0.253788,1.44453,0.285821,0.343324,0.819246,-0.359543
1135.99,7.29,-0.15044,0.253804,1.44456,0.285322,0.343115,0.819493,-0.359576
1136,7.3,-0.150447,0.253828,1.44459,0.285478,0.34651,0.818785,-0.357805
1136.01,7.31,-0.150423,0.25385,1.44459,0.285381,0.34295,0.819573,-0.359504
1136.02,7.32,-0.150443,0.253914,1.44463,0.28541,0.34211,0.819769,-0.359833
1136.03,7.33,-0.150499,0.254013,1.4447,0.284887,0.342108,0.819811,-0.360155
1136.03,7.33,-0.150607,0.254155,1.44479,0.283845,0.34145,0.819977,-0.361222
1136.04,7.34,-0.150781,0.254349,1.44494,0.283098,0.342209,0.819678,-0.361769
1136.05,7.35,-0.151005,0.25459,1.44505,0.282131,0.342495,0.819381,-0.362924
1136.06,7.36,-0.151295,0.255041,1.44517,0.279246,0.341775,0.8198,-0.364883
1136.07,7.37,-0.151637,0.255486,1.44542,0.277275,0.341401,0.819728,-0.366893
1136.08,7.38,-0.15204,0.256203,1.44564,0.274312,0.339602,0.820218,-0.369685
1136.08,7.38,-0.152516,0.257155,1.44581,0.272218,0.337304,0.820503,-0.372689
1136.09,7.39,-0.153001,0.258178,1.44594,0.270113,0.336824,0.820026,-0.375694
1136.1,7.4,-0.153406,0.259103,1.44592,0.269767,0.336288,0.818732,-0.379229
1136.11,7.41,-0.153703,0.260034,1.44619,0.269286,0.334128,0.818054,-0.382926
1136.12,7.42,-0.153817,0.260782,1.44644,0.269849,0.332026,0.817548,-0.385428
1136.13,7.43,-0.153772,0.261333,1.44674,0.269922,0.329407,0.817993,-0.386681
1136.13,7.43,-0.153612,0.261685,1.44696,0.270155,0.327496,0.818704,-0.386633
1136.14,7.44,-0.153423,0.261956,1.44725,0.269712,0.325576,0.819923,-0.385983
1136.15,7.45,-0.153268,0.262199,1.44757,0.268814,0.324024,0.821118,-0.385374
1136.16,7.46,-0.15319,0.262437,1.44777,0.267182,0.323045,0.822126,-0.38518
1136.17,7.47,-0.153216,0.262713,1.44799,0.265349,0.323378,0.82262,-0.385113
1136.18,7.48,-0.153303,0.26301,1.44815,0.263989,0.323894,0.822673,-0.385502
1136.18,7.48,-0.15341,0.263243,1.44813,0.262772,0.324773,0.822452,-0.386065
1136.19,7.49,-0.153508,0.263428,1.44804,0.262167,0.325256,0.822161,-0.386688
1136.2,7.5,-0.153571,0.263528,1.44798,0.262049,0.325169,0.821988,-0.38721
1136.21,7.51,-0.15356,0.263548,1.44793,0.262533,0.325182,0.821821,-0.387226
1136.22,7.52,-0.153491,0.263502,1.44799,0.263158,0.324226,0.822007,-0.387208
1136.22,7.52,-0.153367,0.263388,1.44804,0.263963,0.323322,0.822252,-0.386896
1136.23,7.53,-0.153197,0.263289,1.44814,0.264859,0.322253,0.82256,-0.38652
